"","x"
"17392","RBFOX3"
"17393","RBKS"
"17394","RBL1"
"17395","RBL2"
"17396","RBM10"
"17397","RBM11"
"17398","RBM12"
"17399","RBM12B"
"17400","RBM12B-AS1"
"17401","RBM14"
"17402","RBM14-RBM4"
"17403","RBM15"
"17404","RBM15B"
"17405","RBM17"
"17406","RBM18"
"17407","RBM19"
"17408","RBM20"
"17409","RBM22"
"17410","RBM23"
"17411","RBM24"
"17412","RBM25"
"17413","RBM26"
"17414","RBM26-AS1"
"17415","RBM27"
"17416","RBM28"
"17417","RBM3"
"17418","RBM33"
"17419","RBM34"
"17420","RBM38"
"17421","RBM39"
"17422","RBM4"
"17423","RBM41"
"17424","RBM42"
"17425","RBM43"
"17426","RBM44"
"17427","RBM45"
"17428","RBM46"
"17429","RBM47"
"17430","RBM48"
"17431","RBM4B"
"17432","RBM5"
"17433","RBM6"
"17434","RBM7"
"17435","RBM8A"
"17436","RBMS1"
"17437","RBMS2"
"17438","RBMS3"
"17439","RBMX"
"17440","RBMX2"
"17441","RBMXL1"
"17442","RBMXL2"
"17443","RBMXL3"
"17444","RBMY1A1"
"17445","RBMY1A3P"
"17446","RBMY1B"
"17447","RBMY1D"
"17448","RBMY1E"
"17449","RBMY1F"
"17450","RBMY1J"
"17451","RBMY2EP"
"17452","RBMY2FP"
"17453","RBMY3AP"
"17454","RBP1"
"17455","RBP2"
"17456","RBP3"
"17457","RBP4"
"17458","RBP5"
"17459","RBP7"
"17460","RBPJ"
"17461","RBPJL"
"17462","RBPMS"
"17463","RBPMS2"
"17464","RBX1"
"17465","RC3H1"
"17466","RC3H2"
"17467","RCAN1"
"17468","RCAN2"
"17469","RCAN3"
"17470","RCAN3AS"
"17471","RCBTB1"
"17472","RCBTB2"
"17473","RCC1"
"17474","RCC2"
"17475","RCCD1"
"17476","RCE1"
"17477","RCHY1"
"17478","RCL1"
"17479","RCN1"
"17480","RCN2"
"17481","RCN3"
"17482","RCOR1"
"17483","RCOR2"
"17484","RCOR3"
"17485","RCSD1"
"17486","RCVRN"
"17487","RD3"
"17488","RD3L"
"17489","RDBP"
"17490","RDH10"
"17491","RDH11"
"17492","RDH12"
"17493","RDH13"
"17494","RDH14"
"17495","RDH16"
"17496","RDH5"
"17497","RDH8"
"17498","RDM1"
"17499","RDX"
"17500","REC8"
"17501","RECK"
"17502","RECQL"
"17503","RECQL4"
"17504","RECQL5"
"17505","REEP1"
"17506","REEP2"
"17507","REEP3"
"17508","REEP4"
"17509","REEP5"
"17510","REEP6"
"17511","REG1A"
"17512","REG1B"
"17513","REG1P"
"17514","REG3A"
"17515","REG3G"
"17516","REG4"
"17517","REL"
"17518","RELA"
"17519","RELB"
"17520","RELL1"
"17521","RELL2"
"17522","RELN"
"17523","RELT"
"17524","REM1"
"17525","REM2"
"17526","REN"
"17527","RENBP"
"17528","REP15"
"17529","REPIN1"
"17530","REPS1"
"17531","REPS2"
"17532","RER1"
"17533","RERE"
"17534","REREP3"
"17535","RERG"
"17536","RERGL"
"17537","RESP18"
"17538","REST"
"17539","RET"
"17540","RETN"
"17541","RETNLB"
"17542","RETSAT"
"17543","REV1"
"17544","REV3L"
"17545","REXO1"
"17546","REXO1L1"
"17547","REXO1L2P"
"17548","REXO2"
"17549","REXO4"
"17550","RFC1"
"17551","RFC2"
"17552","RFC3"
"17553","RFC4"
"17554","RFC5"
"17555","RFESD"
"17556","RFFL"
"17557","RFK"
"17558","RFNG"
"17559","RFPL1"
"17560","RFPL1-AS1"
"17561","RFPL2"
"17562","RFPL3"
"17563","RFPL3-AS1"
"17564","RFPL4A"
"17565","RFPL4B"
"17566","RFT1"
"17567","RFTN1"
"17568","RFTN2"
"17569","RFWD2"
"17570","RFWD3"
"17571","RFX1"
"17572","RFX2"
"17573","RFX3"
"17574","RFX4"
"17575","RFX5"
"17576","RFX6"
"17577","RFX7"
"17578","RFX8"
"17579","RFXANK"
"17580","RFXAP"
"17581","RGAG1"
"17582","RGAG4"
"17583","RGCC"
"17584","RGL1"
"17585","RGL2"
"17586","RGL3"
"17587","RGL4"
"17588","RGMA"
"17589","RGMB"
"17590","RGN"
"17591","RGNEF"
"17592","RGP1"
"17593","RGPD1"
"17594","RGPD2"
"17595","RGPD3"
"17596","RGPD4"
"17597","RGPD5"
"17598","RGPD6"
"17599","RGPD8"
"17600","RGR"
"17601","RGS1"
"17602","RGS10"
"17603","RGS11"
"17604","RGS12"
"17605","RGS13"
"17606","RGS14"
"17607","RGS16"
"17608","RGS17"
"17609","RGS18"
"17610","RGS19"
"17611","RGS2"
"17612","RGS20"
"17613","RGS21"
"17614","RGS22"
"17615","RGS3"
"17616","RGS4"
"17617","RGS5"
"17618","RGS6"
"17619","RGS7"
"17620","RGS7BP"
"17621","RGS8"
"17622","RGS9"
"17623","RGS9BP"
"17624","RGSL1"
"17625","RHAG"
"17626","RHBDD1"
"17627","RHBDD2"
"17628","RHBDD3"
"17629","RHBDF1"
"17630","RHBDF2"
"17631","RHBDL1"
"17632","RHBDL2"
"17633","RHBDL3"
"17634","RHBG"
"17635","RHCE"
"17636","RHCG"
"17637","RHD"
"17638","RHEB"
"17639","RHEBL1"
"17640","RHO"
"17641","RHOA"
"17642","RHOB"
"17643","RHOBTB1"
"17644","RHOBTB2"
"17645","RHOBTB3"
"17646","RHOC"
"17647","RHOD"
"17648","RHOF"
"17649","RHOG"
"17650","RHOH"
"17651","RHOJ"
"17652","RHOQ"
"17653","RHOT1"
"17654","RHOT2"
"17655","RHOU"
"17656","RHOV"
"17657","RHOXF1"
"17658","RHOXF2"
"17659","RHOXF2B"
"17660","RHPN1"
"17661","RHPN1-AS1"
"17662","RHPN2"
"17663","RIBC1"
"17664","RIBC2"
"17665","RIC3"
"17666","RIC8A"
"17667","RIC8B"
"17668","RICTOR"
"17669","RIF1"
"17670","RIIAD1"
"17671","RILP"
"17672","RILPL1"
"17673","RILPL2"
"17674","RIMBP2"
"17675","RIMBP3"
"17676","RIMBP3B"
"17677","RIMBP3C"
"17678","RIMKLA"
"17679","RIMKLB"
"17680","RIMS1"
"17681","RIMS2"
"17682","RIMS3"
"17683","RIMS4"
"17684","RIN1"
"17685","RIN2"
"17686","RIN3"
"17687","RING1"
"17688","RINL"
"17689","RINT1"
"17690","RIOK1"
"17691","RIOK2"
"17692","RIOK3"
"17693","RIPK1"
"17694","RIPK2"
"17695","RIPK3"
"17696","RIPK4"
"17697","RIPPLY1"
"17698","RIPPLY2"
"17699","RIT1"
"17700","RIT2"
"17701","RLBP1"
"17702","RLF"
"17703","RLIM"
"17704","RLN1"
"17705","RLN2"
"17706","RLN3"
"17707","RLTPR"
"17708","RMI1"
"17709","RMI2"
"17710","RMND1"
"17711","RMND5A"
"17712","RMND5B"
"17713","RMRP"
"17714","RMST"
"17715","RN5S244"
"17716","RN5S411"
"17717","RNASE1"
"17718","RNASE10"
"17719","RNASE11"
"17720","RNASE12"
"17721","RNASE13"
"17722","RNASE2"
"17723","RNASE3"
"17724","RNASE4"
"17725","RNASE6"
"17726","RNASE7"
"17727","RNASE8"
"17728","RNASE9"
"17729","RNASEH1"
"17730","RNASEH2A"
"17731","RNASEH2B"
"17732","RNASEH2B-AS1"
"17733","RNASEH2C"
"17734","RNASEK"
"17735","RNASEK-C17ORF49"
"17736","RNASEL"
"17737","RNASET2"
"17738","RND1"
"17739","RND2"
"17740","RND3"
"17741","RNF10"
"17742","RNF103"
"17743","RNF103-CHMP3"
"17744","RNF11"
"17745","RNF111"
"17746","RNF112"
"17747","RNF113A"
"17748","RNF113B"
"17749","RNF114"
"17750","RNF115"
"17751","RNF121"
"17752","RNF122"
"17753","RNF123"
"17754","RNF125"
"17755","RNF126"
"17756","RNF126P1"
"17757","RNF128"
"17758","RNF13"
"17759","RNF130"
"17760","RNF133"
"17761","RNF135"
"17762","RNF138"
"17763","RNF138P1"
"17764","RNF139"
"17765","RNF14"
"17766","RNF141"
"17767","RNF144A"
"17768","RNF144A-AS1"
"17769","RNF144B"
"17770","RNF145"
"17771","RNF146"
"17772","RNF148"
"17773","RNF149"
"17774","RNF150"
"17775","RNF151"
"17776","RNF152"
"17777","RNF157"
"17778","RNF157-AS1"
"17779","RNF165"
"17780","RNF166"
"17781","RNF167"
"17782","RNF168"
"17783","RNF169"
"17784","RNF17"
"17785","RNF170"
"17786","RNF175"
"17787","RNF180"
"17788","RNF181"
"17789","RNF182"
"17790","RNF183"
"17791","RNF185"
"17792","RNF186"
"17793","RNF187"
"17794","RNF19A"
"17795","RNF19B"
"17796","RNF2"
"17797","RNF20"
"17798","RNF207"
"17799","RNF208"
"17800","RNF212"
"17801","RNF213"
"17802","RNF214"
"17803","RNF215"
"17804","RNF216"
"17805","RNF216-IT1"
"17806","RNF216P1"
"17807","RNF217"
"17808","RNF219"
"17809","RNF220"
"17810","RNF222"
"17811","RNF223"
"17812","RNF224"
"17813","RNF24"
"17814","RNF25"
"17815","RNF26"
"17816","RNF31"
"17817","RNF32"
"17818","RNF34"
"17819","RNF38"
"17820","RNF39"
"17821","RNF4"
"17822","RNF40"
"17823","RNF41"
"17824","RNF43"
"17825","RNF44"
"17826","RNF5"
"17827","RNF5P1"
"17828","RNF6"
"17829","RNF7"
"17830","RNF8"
"17831","RNFT1"
"17832","RNFT2"
"17833","RNGTT"
"17834","RNH1"
"17835","RNLS"
"17836","RNMT"
"17837","RNMTL1"
"17838","RNPC3"
"17839","RNPEP"
"17840","RNPEPL1"
"17841","RNPS1"
"17842","RNU11"
"17843","RNU12"
"17844","RNU4ATAC"
"17845","RNU5D-1"
"17846","RNU5E-1"
"17847","RNU5F-1"
"17848","RNU6-16"
"17849","RNU6-19"
"17850","RNU6-28"
"17851","RNU6-33"
"17852","RNU6-34"
"17853","RNU6-35"
"17854","RNU6-48"
"17855","RNU6-52"
"17856","RNU6-53"
"17857","RNU6-57"
"17858","RNU6-6"
"17859","RNU6-64"
"17860","RNU6-66"
"17861","RNU6-67"
"17862","RNU6-69"
"17863","RNU6-71"
"17864","RNU6-72"
"17865","RNU6-76"
"17866","RNU6-78"
"17867","RNU6-79"
"17868","RNU6-81"
"17869","RNU6-83"
"17870","RNU6ATAC"
"17871","RNU86"
"17872","RNY4"
"17873","RNY5"
"17874","ROBO1"
"17875","ROBO2"
"17876","ROBO3"
"17877","ROBO4"
"17878","ROCK1"
"17879","ROCK1P1"
"17880","ROCK2"
"17881","ROGDI"
"17882","ROM1"
"17883","ROMO1"
"17884","ROPN1"
"17885","ROPN1B"
"17886","ROPN1L"
"17887","ROR1"
"17888","ROR2"
"17889","RORA"
"17890","RORB"
"17891","RORC"
"17892","ROS1"
"17893","RP1"
"17894","RP1-177G6.2"
"17895","RP11-165H20.1"
"17896","RP1L1"
"17897","RP2"
"17898","RP9"
"17899","RP9P"
"17900","RPA1"
"17901","RPA2"
"17902","RPA3"
"17903","RPA4"
"17904","RPAIN"
"17905","RPAP1"
"17906","RPAP2"
"17907","RPAP3"
"17908","RPE"
"17909","RPE65"
"17910","RPF1"
"17911","RPF2"
"17912","RPGR"
"17913","RPGRIP1"
"17914","RPGRIP1L"
"17915","RPH3A"
"17916","RPH3AL"
"17917","RPIA"
"17918","RPL10"
"17919","RPL10A"
"17920","RPL10L"
"17921","RPL11"
"17922","RPL12"
"17923","RPL13"
"17924","RPL13A"
"17925","RPL13AP17"
"17926","RPL13AP20"
"17927","RPL13AP3"
"17928","RPL13AP5"
"17929","RPL13AP6"
"17930","RPL13P5"
"17931","RPL14"
"17932","RPL15"
"17933","RPL17"
"17934","RPL17-C18ORF32"
"17935","RPL18"
"17936","RPL18A"
"17937","RPL19"
"17938","RPL19P12"
"17939","RPL21"
"17940","RPL21P28"
"17941","RPL21P44"
"17942","RPL22"
"17943","RPL22L1"
"17944","RPL23"
"17945","RPL23A"
"17946","RPL23AP32"
"17947","RPL23AP53"
"17948","RPL23AP64"
"17949","RPL23AP7"
"17950","RPL23AP82"
"17951","RPL23P8"
"17952","RPL24"
"17953","RPL26"
"17954","RPL26L1"
"17955","RPL27"
"17956","RPL27A"
"17957","RPL28"
"17958","RPL29"
"17959","RPL29P2"
"17960","RPL3"
"17961","RPL30"
"17962","RPL31"
"17963","RPL31P11"
"17964","RPL32"
"17965","RPL32P3"
"17966","RPL34"
"17967","RPL34-AS1"
"17968","RPL35"
"17969","RPL35A"
"17970","RPL36"
"17971","RPL36A"
"17972","RPL36A-HNRNPH2"
"17973","RPL36AL"
"17974","RPL37"
"17975","RPL37A"
"17976","RPL38"
"17977","RPL39"
"17978","RPL39L"
"17979","RPL3L"
"17980","RPL4"
"17981","RPL41"
"17982","RPL5"
"17983","RPL6"
"17984","RPL7"
"17985","RPL7A"
"17986","RPL7L1"
"17987","RPL8"
"17988","RPL9"
"17989","RPLP0"
"17990","RPLP0P2"
"17991","RPLP1"
"17992","RPLP2"
"17993","RPN1"
"17994","RPN2"
"17995","RPP14"
"17996","RPP21"
"17997","RPP25"
"17998","RPP25L"
"17999","RPP30"
"18000","RPP38"
"18001","RPP40"
"18002","RPPH1"
"18003","RPRD1A"
"18004","RPRD1B"
"18005","RPRD2"
"18006","RPRM"
"18007","RPRML"
"18008","RPS10"
"18009","RPS10-NUDT3"
"18010","RPS10P7"
"18011","RPS11"
"18012","RPS12"
"18013","RPS13"
"18014","RPS14"
"18015","RPS15"
"18016","RPS15A"
"18017","RPS15AP10"
"18018","RPS16"
"18019","RPS16P5"
"18020","RPS17"
"18021","RPS17L"
"18022","RPS18"
"18023","RPS19"
"18024","RPS19BP1"
"18025","RPS2"
"18026","RPS20"
"18027","RPS21"
"18028","RPS23"
"18029","RPS24"
"18030","RPS25"
"18031","RPS26"
"18032","RPS26P11"
"18033","RPS27"
"18034","RPS27A"
"18035","RPS27L"
"18036","RPS28"
"18037","RPS29"
"18038","RPS2P32"
"18039","RPS3"
"18040","RPS3A"
"18041","RPS4X"
"18042","RPS4Y1"
"18043","RPS4Y2"
"18044","RPS5"
"18045","RPS6"
"18046","RPS6KA1"
"18047","RPS6KA2"
"18048","RPS6KA2-IT1"
"18049","RPS6KA3"
"18050","RPS6KA4"
"18051","RPS6KA5"
"18052","RPS6KA6"
"18053","RPS6KB1"
"18054","RPS6KB2"
"18055","RPS6KC1"
"18056","RPS6KL1"
"18057","RPS7"
"18058","RPS7P5"
"18059","RPS8"
"18060","RPS9"
"18061","RPSA"
"18062","RPSAP52"
"18063","RPSAP58"
"18064","RPSAP9"
"18065","RPTN"
"18066","RPTOR"
"18067","RPUSD1"
"18068","RPUSD2"
"18069","RPUSD3"
"18070","RPUSD4"
"18071","RQCD1"
"18072","RRAD"
"18073","RRAGA"
"18074","RRAGB"
"18075","RRAGC"
"18076","RRAGD"
"18077","RRAS"
"18078","RRAS2"
"18079","RRBP1"
"18080","RREB1"
"18081","RRH"
"18082","RRM1"
"18083","RRM2"
"18084","RRM2B"
"18085","RRN3"
"18086","RRN3P1"
"18087","RRN3P2"
"18088","RRN3P3"
"18089","RRNAD1"
"18090","RRP1"
"18091","RRP12"
"18092","RRP15"
"18093","RRP1B"
"18094","RRP36"
"18095","RRP7A"
"18096","RRP7B"
"18097","RRP8"
"18098","RRP9"
"18099","RRS1"
"18100","RS1"
"18101","RSAD1"
"18102","RSAD2"
"18103","RSBN1"
"18104","RSBN1L"
"18105","RSBN1L-AS1"
"18106","RSC1A1"
"18107","RSF1"
"18108","RSG1"
"18109","RSL1D1"
"18110","RSL24D1"
"18111","RSPH1"
"18112","RSPH10B"
"18113","RSPH10B2"
"18114","RSPH3"
"18115","RSPH4A"
"18116","RSPH6A"
"18117","RSPH9"
"18118","RSPO1"
"18119","RSPO2"
"18120","RSPO3"
"18121","RSPO4"
"18122","RSPRY1"
"18123","RSRC1"
"18124","RSRC2"
"18125","RSU1"
"18126","RTBDN"
"18127","RTCA"
"18128","RTDR1"
"18129","RTEL1"
"18130","RTEL1-TNFRSF6B"
"18131","RTF1"
"18132","RTKN"
"18133","RTKN2"
"18134","RTL1"
"18135","RTN1"
"18136","RTN2"
"18137","RTN3"
"18138","RTN4"
"18139","RTN4IP1"
"18140","RTN4R"
"18141","RTN4RL1"
"18142","RTN4RL2"
"18143","RTP1"
"18144","RTP2"
"18145","RTP3"
"18146","RTP4"
"18147","RTTN"
"18148","RUFY1"
"18149","RUFY2"
"18150","RUFY3"
"18151","RUFY4"
"18152","RUNDC1"
"18153","RUNDC3A"
"18154","RUNDC3B"
"18155","RUNX1"
"18156","RUNX1-IT1"
"18157","RUNX1T1"
"18158","RUNX2"
"18159","RUNX3"
"18160","RUSC1"
"18161","RUSC1-AS1"
"18162","RUSC2"
"18163","RUVBL1"
"18164","RUVBL2"
"18165","RWDD1"
"18166","RWDD2A"
"18167","RWDD2B"
"18168","RWDD3"
"18169","RWDD4"
"18170","RXFP1"
"18171","RXFP2"
"18172","RXFP3"
"18173","RXFP4"
"18174","RXRA"
"18175","RXRB"
"18176","RXRG"
"18177","RYBP"
"18178","RYK"
"18179","RYR1"
"18180","RYR2"
"18181","RYR3"
"18182","S100A1"
"18183","S100A10"
"18184","S100A11"
"18185","S100A12"
"18186","S100A13"
"18187","S100A14"
"18188","S100A16"
"18189","S100A2"
"18190","S100A3"
"18191","S100A4"
"18192","S100A5"
"18193","S100A6"
"18194","S100A7"
"18195","S100A7A"
"18196","S100A7L2"
"18197","S100A8"
"18198","S100A9"
"18199","S100B"
"18200","S100G"
"18201","S100P"
"18202","S100PBP"
"18203","S100Z"
"18204","S1PR1"
"18205","S1PR2"
"18206","S1PR3"
"18207","S1PR4"
"18208","S1PR5"
"18209","SAA1"
"18210","SAA2"
"18211","SAA2-SAA4"
"18212","SAA3P"
"18213","SAA4"
"18214","SAAL1"
"18215","SAC3D1"
"18216","SACM1L"
"18217","SACS"
"18218","SAE1"
"18219","SAFB"
"18220","SAFB2"
"18221","SAG"
"18222","SAGE1"
"18223","SALL1"
"18224","SALL2"
"18225","SALL3"
"18226","SALL4"
"18227","SAMD1"
"18228","SAMD10"
"18229","SAMD11"
"18230","SAMD12"
"18231","SAMD12-AS1"
"18232","SAMD13"
"18233","SAMD14"
"18234","SAMD15"
"18235","SAMD3"
"18236","SAMD4A"
"18237","SAMD4B"
"18238","SAMD5"
"18239","SAMD7"
"18240","SAMD8"
"18241","SAMD9"
"18242","SAMD9L"
"18243","SAMHD1"
"18244","SAMM50"
"18245","SAMSN1"
"18246","SAMSN1-AS1"
"18247","SAP130"
"18248","SAP18"
"18249","SAP25"
"18250","SAP30"
"18251","SAP30BP"
"18252","SAP30L"
"18253","SAPCD1"
"18254","SAPCD2"
"18255","SAR1A"
"18256","SAR1B"
"18257","SARDH"
"18258","SARM1"
"18259","SARNP"
"18260","SARS"
"18261","SARS2"
"18262","SART1"
"18263","SART3"
"18264","SASH1"
"18265","SASH3"
"18266","SASS6"
"18267","SAT1"
"18268","SAT2"
"18269","SATB1"
"18270","SATB2"
"18271","SATB2-AS1"
"18272","SATL1"
"18273","SAV1"
"18274","SAYSD1"
"18275","SBDS"
"18276","SBDSP1"
"18277","SBF1"
"18278","SBF1P1"
"18279","SBF2"
"18280","SBF2-AS1"
"18281","SBK1"
"18282","SBK2"
"18283","SBNO1"
"18284","SBNO2"
"18285","SBSN"
"18286","SBSPON"
"18287","SC5DL"
"18288","SCAF1"
"18289","SCAF11"
"18290","SCAF4"
"18291","SCAF8"
"18292","SCAI"
"18293","SCAMP1"
"18294","SCAMP2"
"18295","SCAMP3"
"18296","SCAMP4"
"18297","SCAMP5"
"18298","SCAND1"
"18299","SCAND2"
"18300","SCAND3"
"18301","SCAP"
"18302","SCAPER"
"18303","SCARA3"
"18304","SCARA5"
"18305","SCARB1"
"18306","SCARB2"
"18307","SCARF1"
"18308","SCARF2"
"18309","SCARNA1"
"18310","SCARNA10"
"18311","SCARNA11"
"18312","SCARNA12"
"18313","SCARNA13"
"18314","SCARNA14"
"18315","SCARNA15"
"18316","SCARNA16"
"18317","SCARNA17"
"18318","SCARNA18"
"18319","SCARNA2"
"18320","SCARNA20"
"18321","SCARNA21"
"18322","SCARNA22"
"18323","SCARNA23"
"18324","SCARNA27"
"18325","SCARNA3"
"18326","SCARNA4"
"18327","SCARNA5"
"18328","SCARNA6"
"18329","SCARNA7"
"18330","SCARNA8"
"18331","SCARNA9"
"18332","SCARNA9L"
"18333","SCCPDH"
"18334","SCD"
"18335","SCD5"
"18336","SCEL"
"18337","SCFD1"
"18338","SCFD2"
"18339","SCG2"
"18340","SCG3"
"18341","SCG5"
"18342","SCGB1A1"
"18343","SCGB1B2P"
"18344","SCGB1C1"
"18345","SCGB1D1"
"18346","SCGB1D2"
"18347","SCGB1D4"
"18348","SCGB2A1"
"18349","SCGB2A2"
"18350","SCGB2B2"
"18351","SCGB2B3P"
"18352","SCGB3A1"
"18353","SCGB3A2"
"18354","SCGN"
"18355","SCHIP1"
"18356","SCIMP"
"18357","SCIN"
"18358","SCLT1"
"18359","SCLY"
"18360","SCMH1"
"18361","SCML1"
"18362","SCML2"
"18363","SCML4"
"18364","SCN10A"
"18365","SCN11A"
"18366","SCN1A"
"18367","SCN1B"
"18368","SCN2A"
"18369","SCN2B"
"18370","SCN3A"
"18371","SCN3B"
"18372","SCN4A"
"18373","SCN4B"
"18374","SCN5A"
"18375","SCN7A"
"18376","SCN8A"
"18377","SCN9A"
"18378","SCNM1"
"18379","SCNN1A"
"18380","SCNN1B"
"18381","SCNN1D"
"18382","SCNN1G"
"18383","SCO1"
"18384","SCO2"
"18385","SCOC"
"18386","SCP2"
"18387","SCPEP1"
"18388","SCRG1"
"18389","SCRIB"
"18390","SCRN1"
"18391","SCRN2"
"18392","SCRN3"
"18393","SCRT1"
"18394","SCRT2"
"18395","SCT"
"18396","SCTR"
"18397","SCUBE1"
"18398","SCUBE2"
"18399","SCUBE3"
"18400","SCXA"
"18401","SCXB"
"18402","SCYL1"
"18403","SCYL2"
"18404","SCYL3"
"18405","SDAD1"
"18406","SDC1"
"18407","SDC2"
"18408","SDC3"
"18409","SDC4"
"18410","SDC4P"
"18411","SDCBP"
"18412","SDCBP2"
"18413","SDCCAG3"
"18414","SDCCAG8"
"18415","SDE2"
"18416","SDF2"
"18417","SDF2L1"
"18418","SDF4"
"18419","SDHA"
"18420","SDHAF1"
"18421","SDHAF2"
"18422","SDHAP1"
"18423","SDHAP2"
"18424","SDHAP3"
"18425","SDHB"
"18426","SDHC"
"18427","SDHD"
"18428","SDK1"
"18429","SDK2"
"18430","SDPR"
"18431","SDR16C5"
"18432","SDR39U1"
"18433","SDR42E1"
"18434","SDR9C7"
"18435","SDS"
"18436","SDSL"
"18437","SEBOX"
"18438","SEC11A"
"18439","SEC11C"
"18440","SEC13"
"18441","SEC14L1"
"18442","SEC14L1P1"
"18443","SEC14L2"
"18444","SEC14L3"
"18445","SEC14L4"
"18446","SEC14L5"
"18447","SEC14L6"
"18448","SEC16A"
"18449","SEC16B"
"18450","SEC1P"
"18451","SEC22A"
"18452","SEC22B"
"18453","SEC22C"
"18454","SEC23A"
"18455","SEC23B"
"18456","SEC23IP"
"18457","SEC24A"
"18458","SEC24B"
"18459","SEC24B-AS1"
"18460","SEC24C"
"18461","SEC24D"
"18462","SEC31A"
"18463","SEC31B"
"18464","SEC61A1"
"18465","SEC61A2"
"18466","SEC61B"
"18467","SEC61G"
"18468","SEC62"
"18469","SEC63"
"18470","SECISBP2"
"18471","SECISBP2L"
"18472","SECTM1"
"18473","SEH1L"
"18474","SEL1L"
"18475","SEL1L2"
"18476","SEL1L3"
"18477","SELE"
"18478","SELENBP1"
"18479","SELK"
"18480","SELL"
"18481","SELM"
"18482","SELO"
"18483","SELP"
"18484","SELPLG"
"18485","SELRC1"
"18486","SELT"
"18487","SELV"
"18488","SEMA3A"
"18489","SEMA3B"
"18490","SEMA3C"
"18491","SEMA3D"
"18492","SEMA3E"
"18493","SEMA3F"
"18494","SEMA3G"
"18495","SEMA4A"
"18496","SEMA4B"
"18497","SEMA4C"
"18498","SEMA4D"
"18499","SEMA4F"
"18500","SEMA4G"
"18501","SEMA5A"
"18502","SEMA5B"
"18503","SEMA6A"
"18504","SEMA6B"
"18505","SEMA6C"
"18506","SEMA6D"
"18507","SEMA7A"
"18508","SEMG1"
"18509","SEMG2"
"18510","SENP1"
"18511","SENP2"
"18512","SENP3"
"18513","SENP3-EIF4A1"
"18514","SENP5"
"18515","SENP6"
"18516","SENP7"
"18517","SENP8"
"18518","41532"
"18519","SEPHS1"
"18520","SEPHS2"
"18521","SEPN1"
"18522","SEPP1"
"18523","SEPSECS"
"18524","41518"
"18525","41527"
"18526","41528"
"18527","41529"
"18528","41531"
"18529","41519"
"18530","41520"
"18531","41521"
"18532","41522"
"18533","SEPT5-GP1BB"
"18534","41523"
"18535","41524"
"18536","SEPT7L"
"18537","SEPT7P2"
"18538","41525"
"18539","41526"
"18540","SEPW1"
"18541","SERAC1"
"18542","SERBP1"
"18543","SERF1A"
"18544","SERF1B"
"18545","SERF2"
"18546","SERF2-C15ORF63"
"18547","SERGEF"
"18548","SERHL"
"18549","SERHL2"
"18550","SERINC1"
"18551","SERINC2"
"18552","SERINC3"
"18553","SERINC4"
"18554","SERINC5"
"18555","SERP1"
"18556","SERP2"
"18557","SERPINA1"
"18558","SERPINA10"
"18559","SERPINA11"
"18560","SERPINA12"
"18561","SERPINA13"
"18562","SERPINA3"
"18563","SERPINA4"
"18564","SERPINA5"
"18565","SERPINA6"
"18566","SERPINA7"
"18567","SERPINA9"
"18568","SERPINB1"
"18569","SERPINB10"
"18570","SERPINB11"
"18571","SERPINB12"
"18572","SERPINB13"
"18573","SERPINB2"
"18574","SERPINB3"
"18575","SERPINB4"
"18576","SERPINB5"
"18577","SERPINB6"
"18578","SERPINB7"
"18579","SERPINB8"
"18580","SERPINB9"
"18581","SERPINC1"
"18582","SERPIND1"
"18583","SERPINE1"
"18584","SERPINE2"
"18585","SERPINE3"
"18586","SERPINF1"
"18587","SERPINF2"
"18588","SERPING1"
"18589","SERPINH1"
"18590","SERPINI1"
"18591","SERPINI2"
"18592","SERTAD1"
"18593","SERTAD2"
"18594","SERTAD3"
"18595","SERTAD4"
"18596","SERTAD4-AS1"
"18597","SERTM1"
"18598","SESN1"
"18599","SESN2"
"18600","SESN3"
"18601","SESTD1"
"18602","SET"
"18603","SETBP1"
"18604","SETD1A"
"18605","SETD1B"
"18606","SETD2"
"18607","SETD3"
"18608","SETD4"
"18609","SETD5"
"18610","SETD6"
"18611","SETD7"
"18612","SETD8"
"18613","SETD9"
"18614","SETDB1"
"18615","SETDB2"
"18616","SETMAR"
"18617","SETX"
"18618","SEZ6"
"18619","SEZ6L"
"18620","SEZ6L2"
"18621","SF1"
"18622","SF3A1"
"18623","SF3A2"
"18624","SF3A3"
"18625","SF3B1"
"18626","SF3B14"
"18627","SF3B2"
"18628","SF3B3"
"18629","SF3B4"
"18630","SF3B5"
"18631","SFI1"
"18632","SFMBT1"
"18633","SFMBT2"
"18634","SFN"
"18635","SFPQ"
"18636","SFR1"
"18637","SFRP1"
"18638","SFRP2"
"18639","SFRP4"
"18640","SFRP5"
"18641","SFSWAP"
"18642","SFT2D1"
"18643","SFT2D2"
"18644","SFT2D3"
"18645","SFTA1P"
"18646","SFTA2"
"18647","SFTA3"
"18648","SFTPA1"
"18649","SFTPA2"
"18650","SFTPB"
"18651","SFTPC"
"18652","SFTPD"
"18653","SFXN1"
"18654","SFXN2"
"18655","SFXN3"
"18656","SFXN4"
"18657","SFXN5"
"18658","SGCA"
"18659","SGCB"
"18660","SGCD"
"18661","SGCE"
"18662","SGCG"
"18663","SGCZ"
"18664","SGK1"
"18665","SGK110"
"18666","SGK196"
"18667","SGK2"
"18668","SGK223"
"18669","SGK3"
"18670","SGK494"
"18671","SGMS1"
"18672","SGMS2"
