"","x"
"46737","RP11-697E2.4"
"46738","RP11-715J22.2"
"46739","RP11-244B22.3"
"46740","RP11-392E22.8"
"46741","CTD-3037G24.3"
"46742","RP11-343C2.7"
"46743","RP5-991G20.4"
"46744","RP11-602M11.3"
"46745","PWRN1"
"46746","RP11-932O9.4"
"46747","RP6-91H8.2"
"46748","RP11-1006G14.3"
"46749","RP11-616M22.2"
"46750","CTC-527H23.2"
"46751","RP11-298D21.2"
"46752","RP11-410E4.1"
"46753","HNRNPLP2"
"46754","NDUFA5P11"
"46755","RP11-2E11.5"
"46756","AC022819.3"
"46757","RP11-322D14.1"
"46758","RP11-249C24.11"
"46759","RP11-16E23.4"
"46760","CTA-363E6.2"
"46761","RP11-44F14.5"
"46762","RP11-218M11.1"
"46763","CTA-481E9.4"
"46764","CTD-2323K18.2"
"46765","CTD-2651B20.7"
"46766","RP11-304L19.1"
"46767","RP11-989E6.1"
"46768","RP11-519C12.1"
"46769","RP11-438D14.2"
"46770","RP11-77H9.5"
"46771","CTD-3203P2.1"
"46772","RP11-48G14.2"
"46773","RP11-292F22.7"
"46774","RP1-39G22.7"
"46775","CDRT7"
"46776","CTD-2012K14.3"
"46777","RP11-490G2.2"
"46778","XX-DJ76P10"
"46779","RP11-326A19.5"
"46780","RP11-170L3.4"
"46781","AC009133.15"
"46782","RP11-4O1.2"
"46783","IL21R-AS1"
"46784","CTD-2547G23.2"
"46785","RP11-491F9.8"
"46786","RP11-121C2.2"
"46787","RP4-597A16.2"
"46788","RP11-44F14.4"
"46789","RP11-185J20.2"
"46790","RP11-673C5.2"
"46791","RP11-652G5.1"
"46792","RP11-2E17.2"
"46793","RP11-428C6.2"
"46794","RP11-999E24.3"
"46795","AC099668.5"
"46796","RP11-44L9.3"
"46797","AC009120.6"
"46798","LINC00261"
"46799","RP11-553L6.5"
"46800","AL121578.2"
"46801","MRPS21P8"
"46802","VN1R68P"
"46803","AF096876.1"
"46804","CDC37P1"
"46805","RP11-169E6.3"
"46806","RP11-335G20.7"
"46807","RP11-549B18.1"
"46808","RP11-382A20.4"
"46809","CTD-2522B17.4"
"46810","CTD-2555A7.1"
"46811","RP11-598D12.1"
"46812","RP11-77K12.8"
"46813","RP11-261B23.1"
"46814","RP11-305E6.4"
"46815","CTD-2336H13.2"
"46816","RARRES2P8"
"46817","IGHV1OR16-4"
"46818","RP11-753D20.4"
"46819","RP11-252K23.1"
"46820","RP3-467N11.1"
"46821","TGFBR3L"
"46822","RP11-279O17.2"
"46823","RP11-351A20.2"
"46824","AC027601.1"
"46825","RP11-469M7.1"
"46826","RP11-315D16.2"
"46827","RP11-732A21.2"
"46828","RP11-65J21.1"
"46829","ZNF720P1"
"46830","RP13-20L14.1"
"46831","RP11-329J18.4"
"46832","APOOP5"
"46833","LSM3P5"
"46834","RP11-510M2.5"
"46835","RP11-1035H13.2"
"46836","RP11-505K9.1"
"46837","RP11-218F4.1"
"46838","RP11-480I12.10"
"46839","LA16c-306A4.1"
"46840","RP11-49C24.1"
"46841","MRPS21P7"
"46842","RP11-490M8.1"
"46843","CTD-2015G9.1"
"46844","HOXB7"
"46845","RP11-401P9.1"
"46846","RP11-686F15.2"
"46847","RPL10P14"
"46848","LINC00657"
"46849","CTC-527H23.1"
"46850","RP11-266L9.2"
"46851","CTD-2651B20.6"
"46852","RP11-178D12.2"
"46853","CTD-2524L6.3"
"46854","RP11-407G23.4"
"46855","RP11-355E10.1"
"46856","CTD-2034I21.1"
"46857","RP11-454K7.3"
"46858","RP11-989E6.2"
"46859","IGHV1OR16-3"
"46860","RP3-404K8.2"
"46861","LA16c-390E6.4"
"46862","CTC-527H23.3"
"46863","ABCB10P4"
"46864","RP11-611L7.1"
"46865","RP11-7O14.1"
"46866","RP11-279O17.3"
"46867","RP11-231E19.1"
"46868","RP11-388M20.1"
"46869","RP11-299H22.5"
"46870","RP5-968P14.2"
"46871","RP11-18F14.4"
"46872","CTA-445C9.15"
"46873","CTD-2587M23.1"
"46874","RP11-98C8.1"
"46875","RP11-439I14.3"
"46876","RP11-182J23.1"
"46877","RP11-418I22.2"
"46878","CTD-2313J23.1"
"46879","RP11-488I20.9"
"46880","NSFP1"
"46881","RP11-254F7.2"
"46882","RP11-44F14.1"
"46883","RP11-66N11.8"
"46884","RP11-2C24.5"
"46885","MIR4519"
"46886","RP11-615I2.1"
"46887","RP11-42I10.1"
"46888","PCMTD1P2"
"46889","RP11-92G12.3"
"46890","ADAM3B"
"46891","RP11-292D4.3"
"46892","RP11-33B1.4"
"46893","RP11-77K12.7"
"46894","RP11-1E4.1"
"46895","LINC00564"
"46896","RP11-715J22.3"
"46897","DNM1P33"
"46898","RP11-220I1.5"
"46899","RP11-568N6.1"
"46900","LINC01070"
"46901","RP11-10O17.1"
"46902","RP11-817O13.1"
"46903","AOC4P"
"46904","AC005606.15"
"46905","RP11-140H17.1"
"46906","RP11-883G10.1"
"46907","RP11-529K1.4"
"46908","CTC-543D15.1"
"46909","RP11-146F11.2"
"46910","CTD-2574D22.4"
"46911","CTC-420A11.2"
"46912","RP6-201G10.2"
"46913","RP11-177B4.2"
"46914","RP5-1142A6.9"
"46915","RP11-923I11.3"
"46916","RP11-326A19.4"
"46917","AGBL1-AS1"
"46918","RP11-14N9.2"
"46919","ULK4P2"
"46920","LINC00556"
"46921","LA16c-312E8.2"
"46922","CA5AP1"
"46923","RP11-14K3.2"
"46924","RP11-212I21.2"
"46925","CTD-2270L9.4"
"46926","RP11-258F22.2"
"46927","CSPG4P13"
"46928","RP11-19N8.4"
"46929","RP11-764E7.1"
"46930","RP11-361M10.3"
"46931","RP11-322D14.2"
"46932","CTD-2258A20.3"
"46933","CTD-3032H12.3"
"46934","RP11-407G23.1"
"46935","RP11-748L13.6"
"46936","RP11-69H7.4"
"46937","RP11-80F22.7"
"46938","RP11-394B2.6"
"46939","RP11-67H24.2"
"46940","RP11-483E23.4"
"46941","CTC-471J1.2"
"46942","CTD-2588J6.1"
"46943","RP11-863P13.1"
"46944","RP11-521O16.2"
"46945","CTD-2323K18.3"
"46946","RP11-863P13.6"
"46947","RP11-146F11.5"
"46948","RP11-96O20.4"
"46949","RP11-95H11.1"
"46950","RP11-358M11.3"
"46951","RP11-2I17.4"
"46952","CTD-2022H16.3"
"46953","CTD-3126B10.4"
"46954","RP4-536B24.3"
"46955","RP5-902P8.12"
"46956","RP11-616M22.5"
"46957","RP11-109P11.1"
"46958","RP11-42I10.3"
"46959","RP11-432I5.6"
"46960","RP11-481J2.2"
"46961","RP11-439I14.1"
"46962","CTA-331P3.1"
"46963","RP11-229P13.25"
"46964","RP11-756H20.1"
"46965","RP11-83N9.5"
"46966","RP11-357N13.2"
"46967","RP1-239B22.5"
"46968","RP11-424G14.1"
"46969","RP11-441F2.2"
"46970","RP11-143N13.2"
"46971","RP3-333B15.4"
"46972","RP11-108B14.5"
"46973","CTD-2026K11.2"
"46974","CTD-2522B17.6"
"46975","RP11-680F20.10"
"46976","RP13-395E19.2"
"46977","RP11-325O24.5"
"46978","RP11-303E16.3"
"46979","RP11-809F4.3"
"46980","RP11-170L3.6"
"46981","RP11-347C12.10"
"46982","RP11-293N14.1"
"46983","UBL5P4"
"46984","RP11-483P21.2"
"46985","RP11-391L3.5"
"46986","FRRS1L"
"46987","JHDM1D-AS1"
"46988","PWRN4"
"46989","SSSCA1-AS1"
"46990","RP11-166N6.3"
"46991","CTD-2026K11.3"
"46992","RP11-708J19.1"
"46993","RP11-148M9.1"
"46994","PMF1-BGLAP"
"46995","RP11-274H24.1"
"46996","RP11-105C20.2"
"46997","CTA-481E9.3"
"46998","RP11-588K22.2"
"46999","AC000032.2"
"47000","SUB1P4"
"47001","RP11-143K11.1"
"47002","RP11-401P9.5"
"47003","RP11-46D6.4"
"47004","RP11-384M15.3"
"47005","RP4-676L2.1"
"47006","AP000997.2"
"47007","RP11-185O21.1"
"47008","AP001063.1"
"47009","RP5-1085F17.3"
"47010","RP11-467J12.2"
"47011","RP11-368I7.4"
"47012","RP11-304L19.5"
"47013","RP11-480A16.1"
"47014","RP11-440L14.3"
"47015","AC004125.3"
"47016","RP11-44F21.5"
"47017","CTD-2311M21.2"
"47018","RP11-452L6.5"
"47019","LINC00919"
"47020","CTD-2323K18.1"
"47021","RP1-45N11.1"
"47022","RP11-20I23.1"
"47023","RP11-425D10.10"
"47024","RP11-817O13.8"
"47025","RP11-326A19.2"
"47026","RP11-77H9.2"
"47027","RP11-101E7.2"
"47028","RP11-109G23.3"
"47029","AC137932.5"
"47030","SLX1B-SULT1A4"
"47031","RP11-329J18.2"
"47032","RP11-265N6.4"
"47033","TPSP2"
"47034","RP11-600F24.7"
"47035","RP3-369A17.5"
"47036","RP11-24M17.4"
"47037","CTD-2535I10.1"
"47038","CTD-2033A16.2"
"47039","RP11-488I20.2"
"47040","RP11-715J22.6"
"47041","RP11-395I6.3"
"47042","RP11-429P3.4"
"47043","RP11-505K9.4"
"47044","RP11-973H7.1"
"47045","RP11-203B7.2"
"47046","RP11-388M20.6"
"47047","NTRK3-AS1"
"47048","RP11-645C24.5"
"47049","PABPC1P13"
"47050","RP11-104C4.4"
"47051","RP11-27M24.2"
"47052","RP11-586K12.10"
"47053","RP11-812E19.7"
"47054","LA16c-306A4.2"
"47055","RP11-48B3.4"
"47056","COX6CP1"
"47057","RP11-339A11.2"
"47058","RP11-467J12.1"
"47059","ACTR3BP3"
"47060","RP11-416I2.1"
"47061","RP11-412D9.4"
"47062","RP11-111J6.2"
"47063","RP11-50O21.1"
"47064","RP11-345J4.6"
"47065","RP11-395B7.7"
"47066","RP11-386M24.6"
"47067","RP11-124K4.1"
"47068","HEXA-AS1"
"47069","RP11-254F19.3"
"47070","RP11-80F22.6"
"47071","RP11-1035H13.3"
"47072","LINC01043"
"47073","RP11-56L13.6"
"47074","AC009052.12"
"47075","MOCS1P1"
"47076","RP11-473I1.5"
"47077","RP11-152P23.2"
"47078","RP11-382A20.6"
"47079","CTD-2288F12.1"
"47080","DNM1P34"
"47081","RP11-4F5.2"
"47082","RP11-533E19.5"
"47083","CTD-2313J17.5"
"47084","RP11-297M9.1"
"47085","RP11-256I9.3"
"47086","CTD-2639E6.4"
"47087","RP11-264B17.4"
"47088","RP11-521I2.3"
"47089","CTD-2526A2.2"
"47090","RP11-343C2.9"
"47091","AQP4-AS1"
"47092","RP11-299H22.4"
"47093","RP11-646E18.4"
"47094","CTD-2583P5.1"
"47095","RP11-483K5.2"
"47096","RP11-429P3.5"
"47097","RP11-540B6.2"
"47098","RP11-450H6.3"
"47099","RP11-463O9.6"
"47100","LINC00562"
"47101","WBP11P1"
"47102","RP11-575I8.1"
"47103","RP11-71H17.7"
"47104","RP11-1129I3.1"
"47105","RP11-297L17.3"
"47106","LA16c-313D11.9"
"47107","CTD-2649C14.1"
"47108","AC012065.7"
"47109","RP11-594N15.3"
"47110","RP11-529J17.5"
"47111","RP11-119F7.5"
"47112","RP11-800A3.4"
"47113","RP11-56L13.1"
"47114","RP11-616M22.1"
"47115","RP11-384K6.6"
"47116","CTD-2576D5.2"
"47117","RP11-402F9.3"
"47118","RP11-403B2.7"
"47119","RP11-505K9.3"
"47120","RP11-420N3.2"
"47121","RP11-438B23.2"
"47122","RP11-231C14.6"
"47123","RP11-1437A8.2"
"47124","AC068987.1"
"47125","RP5-963E22.5"
"47126","CTD-2542L18.1"
"47127","RP3-406A7.7"
"47128","RP11-1437A8.3"
"47129","LA16c-444G7.2"
"47130","RP1-155D22.2"
"47131","RP13-735L24.1"
"47132","LA16c-316G12.2"
"47133","RP5-912I13.1"
"47134","RP11-488I20.5"
"47135","RP11-626G11.4"
"47136","RP11-382N13.6"
"47137","RP11-297M9.2"
"47138","RP11-202D1.2"
"47139","RP11-20I23.7"
"47140","RP11-405F3.2"
"47141","LA16c-366D3.1"
"47142","RP11-1096D5.1"
"47143","RP11-96D1.7"
"47144","RP11-22P6.3"
"47145","CTD-3057O21.1"
"47146","RP11-483E23.7"
"47147","CTD-3244O18.5"
"47148","RP11-304L19.2"
"47149","RP11-449H11.1"
"47150","RP11-244B22.14"
"47151","RP11-523L20.1"
"47152","GEMIN8P2"
"47153","TPRKBP2"
"47154","RP11-367F23.2"
"47155","CASC14"
"47156","C16orf95"
"47157","RP11-723G8.1"
"47158","FTLP14"
"47159","RP11-284F21.8"
"47160","RP11-541N10.3"
"47161","RP4-561L24.3"
"47162","RP11-63M22.2"
"47163","RP4-536B24.2"
"47164","RP11-405F3.4"
"47165","RP11-27M24.3"
"47166","RP11-8P11.3"
"47167","RP11-834C11.11"
"47168","AC009120.8"
"47169","CTD-2358C21.2"
"47170","RP11-923I11.4"
"47171","RP11-85A1.3"
"47172","RP11-254F7.1"
"47173","RP11-553E24.2"
"47174","RP11-142G1.1"
"47175","RP11-556H2.3"
"47176","RP11-488I20.4"
"47177","CTD-2196E14.9"
"47178","RP11-151H2.1"
"47179","RP11-1081M5.2"
"47180","RP11-297C4.3"
"47181","RP11-166B2.7"
"47182","RP11-265N6.3"
"47183","RP11-686F15.3"
"47184","RP11-219B4.7"
"47185","AC002310.10"
"47186","RP11-55K13.1"
"47187","RP11-161M6.3"
"47188","CTB-55P19.1"
"47189","RP4-536B24.4"
"47190","CTD-3193O13.1"
"47191","RP11-558A11.3"
"47192","RP11-410C4.5"
"47193","RP11-648F7.1"
"47194","RP11-356C4.3"
"47195","RP11-271M24.2"
"47196","AC004381.7"
"47197","RP11-556H2.2"
"47198","RP11-368N21.1"
"47199","CTD-2199O4.3"
"47200","RP11-17M15.4"
"47201","RP11-426C22.5"
"47202","BMS1P8"
"47203","RP11-109E24.2"
"47204","RP11-510M2.6"
"47205","CTD-2576F9.1"
"47206","RP11-352B15.5"
"47207","RP11-483P21.3"
"47208","CTD-3244O18.6"
"47209","RP11-812E19.10"
"47210","RP11-73K9.2"
"47211","FAM157C"
"47212","RP11-558A11.2"
"47213","LA16c-381G6.1"
"47214","RP11-1006G14.4"
"47215","RP5-1085F17.4"
"47216","RP11-529K1.3"
"47217","RP11-252A24.7"
"47218","FAM108A9P"
"47219","LA16c-429E7.1"
"47220","RP13-379O24.2"
"47221","CTB-134F13.1"
"47222","RP6-24A23.6"
"47223","MT1L"
"47224","RP11-457I16.2"
"47225","PWRN2"
"47226","RP11-49I11.1"
"47227","RP11-728K20.2"
"47228","RP11-63M22.1"
"47229","RP13-516M14.1"
"47230","RP11-403N16.3"
"47231","ERVK13-1"
"47232","RP11-20G6.3"
"47233","CTD-2358C21.3"
"47234","RP11-669I1.1"
"47235","RP11-24N18.1"
"47236","RP11-546B15.2"
"47237","RP11-16N11.2"
"47238","RP11-21B23.3"
"47239","RP11-801I18.1"
"47240","RP11-56L13.7"
"47241","RP11-390D11.2"
"47242","RP11-615I2.2"
"47243","CTD-2541J13.1"
"47244","RP11-382A20.2"
"47245","RP11-142A12.1"
"47246","CTB-113P19.4"
"47247","TPST2P1"
"47248","LINC00515"
"47249","RP11-1166P10.7"
"47250","RP13-192B19.2"
"47251","RP11-592N21.2"
"47252","RP11-930P14.2"
"47253","RP11-390B4.5"
"47254","RP11-244B22.7"
"47255","RP11-817O13.6"
"47256","CTA-363E6.6"
"47257","RP11-432I5.2"
"47258","CTD-2055G21.1"
"47259","AC012531.25"
"47260","RP11-80F22.13"
"47261","CTC-457E21.1"
"47262","RP11-109D24.1"
"47263","RP11-552C15.1"
"47264","HMGN2P40"
"47265","GS1-21A4.1"
"47266","RP1-140K8.5"
"47267","RP11-883G14.3"
"47268","RP11-382A20.7"
"47269","RP11-989E6.11"
"47270","RP11-352B15.2"
"47271","RP11-432I5.4"
"47272","RP3-522J7.6"
"47273","RP11-491F9.1"
"47274","RP11-327F22.4"
"47275","RP5-1142A6.7"
"47276","RP11-23N2.4"
"47277","RP11-775C24.3"
"47278","RP11-883G14.4"
"47279","RP11-413H22.2"
"47280","RP11-690I21.3"
"47281","RP11-24D15.1"
"47282","RP11-452L6.7"
"47283","RP11-23E10.3"
"47284","RP11-1166P10.1"
"47285","CTD-2643I7.1"
"47286","SNAI3-AS1"
"47287","CTD-2358C21.1"
"47288","RP11-375I20.6"
"47289","RP11-521O16.1"
"47290","RP11-21M24.3"
"47291","RP11-46C24.5"
"47292","RP11-602M11.4"
"47293","KB-1000E4.2"
"47294","RP11-1299A16.3"
"47295","RP11-717I24.1"
"47296","RP11-303E16.8"
"47297","HERC2P5"
"47298","RP11-250B2.5"
"47299","LA16c-385E7.1"
"47300","RP1-178F10.1"
"47301","RP11-133K1.7"
"47302","RP11-56L13.4"
"47303","RP11-403P17.2"
"47304","AF213884.2"
"47305","CTA-250D10.23"
"47306","RP11-315D16.4"
"47307","RP11-368L12.1"
"47308","RP11-46C24.6"
"47309","RP11-69H7.2"
"47310","RP11-152L20.3"
"47311","RP11-626K17.2"
"47312","AC004158.3"
"47313","RP11-744D14.1"
"47314","AL136419.6"
"47315","RP11-447M4.1"
"47316","RP11-278A23.2"
"47317","RP11-1006G14.1"
"47318","RP4-529N6.2"
"47319","RP11-591L14.2"
"47320","CTD-2576D5.3"
"47321","RP11-510D19.1"
"47322","RP11-546O6.4"
"47323","RP11-146F11.4"
"47324","RP11-80F22.1"
"47325","CTA-363E6.5"
"47326","CTD-2076M15.1"
"47327","RP11-326L17.1"
"47328","CTB-36H16.2"
"47329","RP11-44L9.2"
"47330","RP11-44I10.5"
"47331","HNRNPA3P11"
"47332","CYCSP39"
"47333","AC026150.8"
"47334","RP11-556H2.4"
"47335","RP11-513N24.1"
"47336","RP11-439E19.9"
"47337","RP11-449J10.1"
"47338","LA16c-349E11.1"
"47339","LINC00543"
"47340","RP11-525K10.1"
"47341","CTA-29F11.1"
"47342","RP11-616M22.7"
"47343","RP11-747H7.3"
"47344","RP11-266L9.1"
"47345","RP11-744D14.2"
"47346","AC009133.17"
"47347","RP11-271O3.1"
"47348","AF067845.1"
"47349","VN1R67P"
"47350","RP11-165M1.2"
"47351","VN1R69P"
"47352","AC005307.1"
"47353","KLF8P1"
"47354","SLC7A5P1"
"47355","RP11-106M3.2"
"47356","KRT8P22"
"47357","RP11-264L1.4"
"47358","RP11-510M2.4"
"47359","RP11-72I8.1"
"47360","RP11-18F14.1"
"47361","LINC00554"
"47362","RP11-2F9.4"
"47363","AC026471.6"
"47364","CTC-391G2.1"
"47365","RP11-366L5.1"
"47366","RP11-255C15.3"
"47367","RP11-329J18.3"
"47368","RP11-14K3.1"
"47369","RP11-421N8.1"
"47370","RP11-482M8.1"
"47371","CTD-2196E14.6"
"47372","RP11-403P17.3"
"47373","RP11-609N14.1"
"47374","RP11-120K18.2"
"47375","RP11-553E24.3"
"47376","RP11-677O4.2"
"47377","PWRN3"
"47378","RP11-184E9.2"
"47379","RP11-143N13.1"
"47380","RP11-445O3.3"
"47381","CES1P2"
"47382","RP11-226L15.5"
"47383","RP11-491F9.5"
"47384","RP1-39J2.1"
"47385","RP11-311C24.1"
"47386","RP11-352G18.2"
"47387","CTD-2083E4.4"
"47388","RP11-114H24.2"
"47389","CTD-2008P7.1"
"47390","MIR940"
"47391","RP11-856M7.1"
"47392","RP11-580I1.1"
"47393","ARHGAP23P1"
"47394","RP11-480G7.2"
"47395","AC026150.6"
"47396","CASC17"
"47397","RP11-112L7.1"
"47398","RP11-797A18.4"
"47399","RP11-298D21.1"
"47400","RP11-21M24.2"
"47401","RP11-982M15.8"
"47402","RP5-882C2.2"
"47403","RP11-107C10.1"
"47404","RP11-1348G14.5"
"47405","CTD-2336H13.1"
"47406","RP11-354M1.2"
"47407","KRT8P50"
"47408","LINC00890"
"47409","Z84812.4"
"47410","RP11-566E18.3"
"47411","RP11-61J19.4"
"47412","RP11-872J21.3"
"47413","RP11-161M6.2"
"47414","CTD-2007L18.5"
"47415","CTD-2144E22.10"
"47416","CTD-2547L24.4"
"47417","RARRES2P7"
"47418","RP11-107F6.3"
"47419","RP11-24M17.3"
"47420","RP11-319G9.3"
"47421","RP11-382N13.4"
"47422","UNGP1"
"47423","GS1-358P8.4"
"47424","RP11-249C24.10"
"47425","CTD-2235H24.2"
"47426","RP11-1437A8.4"
"47427","HMGB3P32"
"47428","RP11-524O1.4"
"47429","GHc-362H12.3"
"47430","CTD-3253I12.1"
"47431","AC124789.1"
"47432","RP11-256I9.2"
"47433","RP11-468I15.1"
"47434","RP11-152F13.10"
"47435","RP11-434B12.1"
"47436","RP11-531A24.3"
"47437","RP11-60H5.1"
"47438","CTC-205M6.5"
"47439","RP11-578F21.9"
"47440","RP11-586K12.4"
"47441","RP11-488I20.7"
"47442","RP11-17M15.1"
"47443","CTD-2009A10.1"
"47444","RP11-437L7.1"
"47445","RP11-403P17.5"
"47446","FBXL19-AS1"
"47447","RP11-264B17.2"
"47448","CTD-2144E22.8"
"47449","RP11-439E19.10"
"47450","RP11-80F22.15"
"47451","RP11-558A11.1"
"47452","RP11-254F19.2"
"47453","RP11-615I2.3"
"47454","RP4-576H24.4"
"47455","RP11-22H5.2"
"47456","CYP2C60P"
"47457","FAM108A8P"
"47458","CTA-331F8.1"
"47459","RP11-626K17.5"
"47460","RP11-459F6.1"
"47461","RP11-394I13.1"
"47462","AC002310.13"
"47463","RP11-358M11.4"
"47464","CTD-2373J6.1"
"47465","RP11-680G24.5"
"47466","RP11-715J22.4"
"47467","RP11-345M22.1"
"47468","RP11-211G23.2"
"47469","RP11-320H14.1"
"47470","RP11-483I13.5"
"47471","HCCAT5"
"47472","RP11-10K17.3"
"47473","VN1R65P"
"47474","AC009120.5"
"47475","RP11-432I5.1"
"47476","RP11-142G1.2"
"47477","CKBP1"
"47478","RP11-96D1.5"
"47479","CTD-2026K11.1"
"47480","CTD-2012K14.4"
"47481","RP11-554A11.7"
"47482","RP11-314O13.1"
"47483","DNM1P30"
"47484","ADPGK-AS1"
"47485","RP11-2C24.4"
"47486","RP11-19N8.3"
"47487","RP11-95M5.1"
"47488","XKR7"
"47489","RP11-105C19.1"
"47490","AC008088.4"
"47491","CTB-134H23.3"
"47492","RP11-93O14.1"
"47493","LINC00565"
"47494","RP11-196G11.2"
"47495","RP11-363E7.4"
"47496","RP11-243E13.1"
"47497","RP11-343C2.11"
"47498","CCPG1"
"47499","RP11-57H14.4"
"47500","RP11-731J8.2"
"47501","CTD-3154N5.1"
"47502","RP1-228H13.5"
"47503","RP11-989E6.8"
"47504","RP11-538I12.3"
"47505","AC137934.1"
"47506","AC004463.6"
"47507","RP11-380D11.2"
"47508","RP11-459F6.3"
"47509","SPCS2P1"
"47510","RP11-327F22.1"
"47511","RP11-214L13.1"
"47512","RP11-65L3.1"
"47513","RP11-483P21.6"
"47514","RP11-164A6.1"
"47515","CTA-363E6.7"
"47516","FTO-IT1"
"47517","RP11-548M13.1"
"47518","RP4-593C16.3"
"47519","RP11-467J12.3"
"47520","RP4-575N6.5"
"47521","LINC00622"
"47522","CAPN10-AS1"
"47523","RP11-476D10.1"
"47524","RP11-463O9.5"
"47525","RP11-916L7.1"
"47526","RP11-407G23.3"
"47527","RP11-384P7.7"
"47528","RP11-552M11.8"
"47529","KB-1836B5.1"
"47530","RP5-978I12.1"
"47531","RP11-426C22.6"
"47532","LA16c-425C2.1"
"47533","RP11-30L15.6"
"47534","RP11-299H22.7"
"47535","RP11-488I20.8"
"47536","RP11-350A1.2"
"47537","LINC00557"
"47538","RP11-297L17.2"
"47539","CTC-661I16.1"
"47540","RP11-690D19.3"
"47541","RARRES2P5"
"47542","RP11-190D6.2"
"47543","RP11-295D22.1"
"47544","RP11-504A18.1"
"47545","RP1-58B11.1"
"47546","RP11-105C19.2"
"47547","RP11-586K12.8"
"47548","RP11-142G1.3"
"47549","GS1-120K12.4"
"47550","RP11-333I13.1"
"47551","RP11-73C9.1"
"47552","RP11-77H9.8"
"47553","RP11-315A16.1"
"47554","RP5-1077H22.2"
"47555","RP11-150D5.2"
"47556","FGFR3P5"
"47557","RP11-854K16.3"
"47558","RP11-423G4.7"
"47559","RP11-285A1.1"
"47560","LA16c-395F10.2"
"47561","RP3-518E13.2"
"47562","RP11-616M22.9"
"47563","DOCK9-AS2"
"47564","RP11-14K3.3"
"47565","RP11-165H23.1"
"47566","RP13-122B23.8"
"47567","RP4-647J21.1"
"47568","RP11-521L9.1"
"47569","RP11-534L20.5"
"47570","RP11-546B15.1"
"47571","RP1-140C12.2"
"47572","CTB-58E17.1"
"47573","RP11-382N13.3"
"47574","AC004158.2"
"47575","RP11-1437A8.5"
"47576","RARRES2P6"
"47577","RP11-96C23.11"
"47578","RP11-116D2.1"
"47579","CTD-2050B12.1"
"47580","RP11-370P15.2"
"47581","RP1-90J20.11"
"47582","RP11-3M1.3"
"47583","LL09NC01-254D11.1"
"47584","RP11-111K18.2"
"47585","RP11-744K17.1"
"47586","GS1-279B7.1"
"47587","RP11-84D1.2"
"47588","CTD-3247F14.2"
"47589","AC012322.1"
"47590","CTD-2588J6.2"
"47591","RP11-791M20.1"
"47592","RP11-209D14.2"
"47593","RP11-151E14.1"
"47594","RP11-574H6.1"
"47595","CTC-471C19.1"
"47596","RP1-149C7.1"
"47597","RP11-417E7.2"
"47598","CTD-2319I12.1"
"47599","RP11-536P16.4"
"47600","MIR4313"
"47601","AP006547.3"
"47602","RP11-673P17.4"
"47603","RP11-14K3.4"
"47604","AC137527.2"
"47605","RP11-810K23.9"
"47606","RP11-357N13.1"
"47607","RP11-274H2.5"
"47608","SULT1A3"
"47609","CTD-2144E22.2"
"47610","RP11-6O2.4"
"47611","RP11-195M16.3"
"47612","RP11-454F8.2"
"47613","LINC00555"
"47614","RP11-252E2.2"
"47615","RP11-545A16.4"
"47616","RP11-303E16.2"
"47617","RP11-538I12.2"
"47618","RP11-1000B6.3"
"47619","RP11-74C13.4"
"47620","RP11-483K5.3"
"47621","RP11-264B17.3"
"47622","RP11-7K24.3"
"47623","SNORD116-20"
"47624","RP11-554A11.8"
"47625","RP1-223E5.4"
"47626","RP11-5N19.3"
"47627","RP11-243A14.3"
"47628","RP11-179B15.6"
"47629","RP11-553E24.1"
"47630","RP11-481J2.1"
"47631","RP11-252A24.3"
"47632","RP1-166H4.2"
"47633","RP11-1H8.1"
"47634","RP11-345M22.3"
"47635","RP11-93I21.3"
"47636","PPP1R1AP2"
"47637","RP11-379H8.1"
"47638","KB-1460A1.5"
"47639","RP11-61A14.3"
"47640","RP11-435I10.3"
"47641","RP11-20G6.2"
"47642","RP11-21B23.2"
"47643","CTD-3126B10.1"
"47644","RP11-355O1.11"
"47645","RP11-899L11.1"
"47646","RP11-690I21.2"
"47647","LINC00563"
"47648","RP11-819C21.1"
"47649","RP4-545K15.5"
"47650","ATP5J2P6"
"47651","RP11-298D21.3"
"47652","RP11-734K21.5"
"47653","RP11-173B14.5"
"47654","RP11-586K12.5"
"47655","RP11-96K14.1"
"47656","RP11-141O15.1"
"47657","RP11-325K4.2"
"47658","TMEM178B"
"47659","RP3-523K23.2"
"47660","RP11-333O1.1"
"47661","RP11-104N10.1"
"47662","RP11-62H20.1"
"47663","RP11-496D24.2"
"47664","RP11-304L19.3"
"47665","AC135050.5"
"47666","RBFADN"
"47667","RP11-17M15.2"
"47668","RP11-361D14.2"
"47669","RP11-1021N1.1"
"47670","RP11-93O14.2"
"47671","RP4-798A10.7"
"47672","RP11-37C7.3"
"47673","CTD-2517M14.5"
"47674","RP11-20I23.6"
"47675","RP11-303E16.5"
"47676","RP11-114H24.5"
"47677","RP11-102D18.1"
"47678","RP11-296I10.5"
"47679","RP11-2A4.4"
"47680","RP11-697E2.6"
"47681","RP11-332G1.1"
"47682","RP11-104C4.2"
"47683","RP11-571O6.1"
"47684","RP11-215E13.1"
"47685","CTD-2583P5.3"
"47686","RP11-723O4.9"
"47687","RP11-58A18.1"
"47688","RP11-775H9.3"
"47689","RP11-517B11.7"
