"","x"
"15035","SCN7A"
"15036","SCN8A"
"15037","SCN9A"
"15038","SCNM1"
"15039","SCNN1A"
"15040","SCNN1B"
"15041","SCNN1D"
"15042","SCNN1G"
"15043","SCO1"
"15044","SCO2"
"15045","SCOC"
"15046","SCP2"
"15047","SCP2D1"
"15048","SCPEP1"
"15049","SCRG1"
"15050","SCRIB"
"15051","SCRN1"
"15052","SCRN2"
"15053","SCRN3"
"15054","SCRT1"
"15055","SCRT2"
"15056","SCT"
"15057","SCTR"
"15058","SCUBE1"
"15059","SCUBE2"
"15060","SCUBE3"
"15061","SCX"
"15062","SCYL1"
"15063","SCYL2"
"15064","SCYL3"
"15065","SDAD1"
"15066","SDAD1P1"
"15067","SDC1"
"15068","SDC2"
"15069","SDC3"
"15070","SDC4"
"15071","SDCBP"
"15072","SDCBP2"
"15073","SDCCAG3"
"15074","SDCCAG8"
"15075","SDE2"
"15076","SDF2"
"15077","SDF2L1"
"15078","SDF4"
"15079","SDHA"
"15080","SDHAF1"
"15081","SDHAF2"
"15082","SDHAF3"
"15083","SDHAF4"
"15084","SDHAP1"
"15085","SDHAP3"
"15086","SDHB"
"15087","SDHC"
"15088","SDHD"
"15089","SDK1"
"15090","SDK2"
"15091","SDPR"
"15092","SDR16C5"
"15093","SDR39U1"
"15094","SDR42E1"
"15095","SDR9C7"
"15096","SDS"
"15097","SDSL"
"15098","SEC11A"
"15099","SEC11C"
"15100","SEC13"
"15101","SEC14L1"
"15102","SEC14L2"
"15103","SEC14L3"
"15104","SEC14L4"
"15105","SEC14L5"
"15106","SEC14L6"
"15107","SEC16A"
"15108","SEC16B"
"15109","SEC1P"
"15110","SEC22A"
"15111","SEC22B"
"15112","SEC22C"
"15113","SEC23A"
"15114","SEC23B"
"15115","SEC23IP"
"15116","SEC24A"
"15117","SEC24B"
"15118","SEC24C"
"15119","SEC24D"
"15120","SEC31A"
"15121","SEC31B"
"15122","SEC61A1"
"15123","SEC61A2"
"15124","SEC61B"
"15125","SEC61G"
"15126","SEC62"
"15127","SEC63"
"15128","SECISBP2"
"15129","SECISBP2L"
"15130","SECTM1"
"15131","SEH1L"
"15132","SEL1L"
"15133","SEL1L2"
"15134","SEL1L3"
"15135","SELE"
"15136","SELENBP1"
"15137","SELK"
"15138","SELL"
"15139","SELM"
"15140","SELO"
"15141","SELP"
"15142","SELPLG"
"15143","SELT"
"15144","SELV"
"15145","SEMA3A"
"15146","SEMA3B"
"15147","SEMA3C"
"15148","SEMA3D"
"15149","SEMA3E"
"15150","SEMA3F"
"15151","SEMA3G"
"15152","SEMA4A"
"15153","SEMA4B"
"15154","SEMA4C"
"15155","SEMA4D"
"15156","SEMA4F"
"15157","SEMA4G"
"15158","SEMA5A"
"15159","SEMA5B"
"15160","SEMA6A"
"15161","SEMA6B"
"15162","SEMA6C"
"15163","SEMA6D"
"15164","SEMA7A"
"15165","SEMG1"
"15166","SEMG2"
"15167","SENCR"
"15168","SENP1"
"15169","SENP2"
"15170","SENP3"
"15171","SENP3.EIF4A1"
"15172","SENP5"
"15173","SENP6"
"15174","SENP7"
"15175","SENP8"
"15176","SEP15"
"15177","SEPHS1"
"15178","SEPHS2"
"15179","SEPN1"
"15180","SEPP1"
"15181","SEPSECS"
"15182","SEPT10"
"15183","SEPT11"
"15184","SEPT12"
"15185","SEPT14"
"15186","SEPT2"
"15187","SEPT3"
"15188","SEPT4"
"15189","SEPT5"
"15190","SEPT6"
"15191","SEPT7"
"15192","SEPT7P2"
"15193","SEPT7P9"
"15194","SEPT8"
"15195","SEPT9"
"15196","SEPW1"
"15197","SERAC1"
"15198","SERBP1"
"15199","SERF1A"
"15200","SERF1B"
"15201","SERF2"
"15202","SERGEF"
"15203","SERHL"
"15204","SERHL2"
"15205","SERINC1"
"15206","SERINC2"
"15207","SERINC3"
"15208","SERINC4"
"15209","SERINC5"
"15210","SERP1"
"15211","SERP2"
"15212","SERPINA1"
"15213","SERPINA10"
"15214","SERPINA11"
"15215","SERPINA12"
"15216","SERPINA13P"
"15217","SERPINA3"
"15218","SERPINA4"
"15219","SERPINA5"
"15220","SERPINA6"
"15221","SERPINA7"
"15222","SERPINA9"
"15223","SERPINB1"
"15224","SERPINB10"
"15225","SERPINB11"
"15226","SERPINB12"
"15227","SERPINB13"
"15228","SERPINB2"
"15229","SERPINB3"
"15230","SERPINB4"
"15231","SERPINB5"
"15232","SERPINB6"
"15233","SERPINB7"
"15234","SERPINB8"
"15235","SERPINB9"
"15236","SERPINB9P1"
"15237","SERPINC1"
"15238","SERPIND1"
"15239","SERPINE1"
"15240","SERPINE2"
"15241","SERPINE3"
"15242","SERPINF1"
"15243","SERPINF2"
"15244","SERPING1"
"15245","SERPINH1"
"15246","SERPINI1"
"15247","SERPINI2"
"15248","SERTAD1"
"15249","SERTAD2"
"15250","SERTAD3"
"15251","SERTAD4"
"15252","SERTM1"
"15253","SESN1"
"15254","SESN2"
"15255","SESN3"
"15256","SESTD1"
"15257","SET"
"15258","SETBP1"
"15259","SETD1A"
"15260","SETD1B"
"15261","SETD2"
"15262","SETD3"
"15263","SETD4"
"15264","SETD5"
"15265","SETD6"
"15266","SETD7"
"15267","SETD8"
"15268","SETD9"
"15269","SETDB1"
"15270","SETDB2"
"15271","SETMAR"
"15272","SETSIP"
"15273","SETX"
"15274","SEZ6"
"15275","SEZ6L"
"15276","SEZ6L2"
"15277","SF1"
"15278","SF3A1"
"15279","SF3A2"
"15280","SF3A3"
"15281","SF3B1"
"15282","SF3B2"
"15283","SF3B3"
"15284","SF3B4"
"15285","SF3B5"
"15286","SF3B6"
"15287","SFI1"
"15288","SFMBT1"
"15289","SFMBT2"
"15290","SFN"
"15291","SFPQ"
"15292","SFR1"
"15293","SFRP1"
"15294","SFRP2"
"15295","SFRP4"
"15296","SFRP5"
"15297","SFSWAP"
"15298","SFT2D1"
"15299","SFT2D2"
"15300","SFT2D3"
"15301","SFTA1P"
"15302","SFTA2"
"15303","SFTA3"
"15304","SFTPA1"
"15305","SFTPA2"
"15306","SFTPB"
"15307","SFTPC"
"15308","SFTPD"
"15309","SFXN1"
"15310","SFXN2"
"15311","SFXN3"
"15312","SFXN4"
"15313","SFXN5"
"15314","SGCA"
"15315","SGCB"
"15316","SGCD"
"15317","SGCE"
"15318","SGCG"
"15319","SGCZ"
"15320","SGIP1"
"15321","SGK1"
"15322","SGK2"
"15323","SGK223"
"15324","SGK3"
"15325","SGK494"
"15326","SGMS1"
"15327","SGMS2"
"15328","SGOL1"
"15329","SGOL2"
"15330","SGPL1"
"15331","SGPP1"
"15332","SGPP2"
"15333","SGSH"
"15334","SGSM1"
"15335","SGSM2"
"15336","SGSM3"
"15337","SGTA"
"15338","SGTB"
"15339","SH2B1"
"15340","SH2B2"
"15341","SH2B3"
"15342","SH2D1A"
"15343","SH2D1B"
"15344","SH2D2A"
"15345","SH2D3A"
"15346","SH2D3C"
"15347","SH2D4A"
"15348","SH2D4B"
"15349","SH2D5"
"15350","SH2D6"
"15351","SH3BGR"
"15352","SH3BGRL"
"15353","SH3BGRL2"
"15354","SH3BGRL3"
"15355","SH3BP1"
"15356","SH3BP2"
"15357","SH3BP4"
"15358","SH3BP5"
"15359","SH3BP5L"
"15360","SH3D19"
"15361","SH3D21"
"15362","SH3GL1"
"15363","SH3GL2"
"15364","SH3GL3"
"15365","SH3GLB1"
"15366","SH3GLB2"
"15367","SH3KBP1"
"15368","SH3PXD2A"
"15369","SH3PXD2B"
"15370","SH3RF1"
"15371","SH3RF2"
"15372","SH3TC1"
"15373","SH3TC2"
"15374","SH3YL1"
"15375","SHANK1"
"15376","SHANK2"
"15377","SHARPIN"
"15378","SHB"
"15379","SHBG"
"15380","SHC1"
"15381","SHC2"
"15382","SHC3"
"15383","SHC4"
"15384","SHCBP1"
"15385","SHCBP1L"
"15386","SHD"
"15387","SHE"
"15388","SHF"
"15389","SHFM1"
"15390","SHH"
"15391","SHISA2"
"15392","SHISA3"
"15393","SHISA4"
"15394","SHISA5"
"15395","SHISA6"
"15396","SHISA7"
"15397","SHISA9"
"15398","SHKBP1"
"15399","SHMT1"
"15400","SHMT2"
"15401","SHOC2"
"15402","SHOX"
"15403","SHOX2"
"15404","SHPK"
"15405","SHPRH"
"15406","SHQ1"
"15407","SHROOM1"
"15408","SHROOM2"
"15409","SHROOM3"
"15410","SHROOM4"
"15411","SHTN1"
"15412","SI"
"15413","SIAE"
"15414","SIAH1"
"15415","SIAH2"
"15416","SIAH3"
"15417","SIDT1"
"15418","SIDT2"
"15419","SIGIRR"
"15420","SIGLEC1"
"15421","SIGLEC10"
"15422","SIGLEC11"
"15423","SIGLEC12"
"15424","SIGLEC14"
"15425","SIGLEC15"
"15426","SIGLEC17P"
"15427","SIGLEC5"
"15428","SIGLEC6"
"15429","SIGLEC7"
"15430","SIGLEC8"
"15431","SIGLEC9"
"15432","SIGLECL1"
"15433","SIGMAR1"
"15434","SIK1"
"15435","SIK2"
"15436","SIK3"
"15437","SIKE1"
"15438","SIL1"
"15439","SIM1"
"15440","SIM2"
"15441","SIMC1"
"15442","SIN3A"
"15443","SIN3B"
"15444","SIPA1"
"15445","SIPA1L1"
"15446","SIPA1L2"
"15447","SIPA1L3"
"15448","SIRPA"
"15449","SIRPB1"
"15450","SIRPB2"
"15451","SIRPD"
"15452","SIRPG"
"15453","SIRT1"
"15454","SIRT2"
"15455","SIRT3"
"15456","SIRT4"
"15457","SIRT5"
"15458","SIRT6"
"15459","SIRT7"
"15460","SIT1"
"15461","SIVA1"
"15462","SIX1"
"15463","SIX2"
"15464","SIX3"
"15465","SIX4"
"15466","SIX5"
"15467","SIX6"
"15468","SKA1"
"15469","SKA2"
"15470","SKA3"
"15471","SKAP1"
"15472","SKAP2"
"15473","SKI"
"15474","SKIL"
"15475","SKINTL"
"15476","SKIV2L"
"15477","SKIV2L2"
"15478","SKOR1"
"15479","SKOR2"
"15480","SKP1"
"15481","SKP2"
"15482","SLA"
"15483","SLA2"
"15484","SLAIN1"
"15485","SLAIN2"
"15486","SLAMF1"
"15487","SLAMF6"
"15488","SLAMF7"
"15489","SLAMF8"
"15490","SLAMF9"
"15491","SLBP"
"15492","SLC10A1"
"15493","SLC10A2"
"15494","SLC10A3"
"15495","SLC10A4"
"15496","SLC10A5"
"15497","SLC10A6"
"15498","SLC10A7"
"15499","SLC11A1"
"15500","SLC11A2"
"15501","SLC12A1"
"15502","SLC12A2"
"15503","SLC12A3"
"15504","SLC12A4"
"15505","SLC12A5"
"15506","SLC12A6"
"15507","SLC12A7"
"15508","SLC12A8"
"15509","SLC12A9"
"15510","SLC13A1"
"15511","SLC13A2"
"15512","SLC13A3"
"15513","SLC13A4"
"15514","SLC13A5"
"15515","SLC14A1"
"15516","SLC14A2"
"15517","SLC15A1"
"15518","SLC15A2"
"15519","SLC15A3"
"15520","SLC15A4"
"15521","SLC16A1"
"15522","SLC16A10"
"15523","SLC16A11"
"15524","SLC16A12"
"15525","SLC16A13"
"15526","SLC16A14"
"15527","SLC16A2"
"15528","SLC16A3"
"15529","SLC16A4"
"15530","SLC16A5"
"15531","SLC16A6"
"15532","SLC16A7"
"15533","SLC16A8"
"15534","SLC16A9"
"15535","SLC17A1"
"15536","SLC17A2"
"15537","SLC17A3"
"15538","SLC17A4"
"15539","SLC17A5"
"15540","SLC17A6"
"15541","SLC17A7"
"15542","SLC17A8"
"15543","SLC17A9"
"15544","SLC18A1"
"15545","SLC18A2"
"15546","SLC18A3"
"15547","SLC18B1"
"15548","SLC19A1"
"15549","SLC19A2"
"15550","SLC19A3"
"15551","SLC1A1"
"15552","SLC1A2"
"15553","SLC1A3"
"15554","SLC1A4"
"15555","SLC1A5"
"15556","SLC1A6"
"15557","SLC1A7"
"15558","SLC20A1"
"15559","SLC20A2"
"15560","SLC22A1"
"15561","SLC22A10"
"15562","SLC22A11"
"15563","SLC22A12"
"15564","SLC22A13"
"15565","SLC22A14"
"15566","SLC22A15"
"15567","SLC22A16"
"15568","SLC22A17"
"15569","SLC22A18"
"15570","SLC22A18AS"
"15571","SLC22A2"
"15572","SLC22A20"
"15573","SLC22A23"
"15574","SLC22A24"
"15575","SLC22A25"
"15576","SLC22A3"
"15577","SLC22A4"
"15578","SLC22A5"
"15579","SLC22A6"
"15580","SLC22A7"
"15581","SLC22A8"
"15582","SLC22A9"
"15583","SLC23A1"
"15584","SLC23A2"
"15585","SLC23A3"
"15586","SLC24A1"
"15587","SLC24A2"
"15588","SLC24A3"
"15589","SLC24A4"
"15590","SLC24A5"
"15591","SLC25A1"
"15592","SLC25A10"
"15593","SLC25A11"
"15594","SLC25A12"
"15595","SLC25A13"
"15596","SLC25A14"
"15597","SLC25A15"
"15598","SLC25A16"
"15599","SLC25A17"
"15600","SLC25A18"
"15601","SLC25A19"
"15602","SLC25A2"
"15603","SLC25A20"
"15604","SLC25A21"
"15605","SLC25A22"
"15606","SLC25A23"
"15607","SLC25A24"
"15608","SLC25A25"
"15609","SLC25A26"
"15610","SLC25A27"
"15611","SLC25A28"
"15612","SLC25A29"
"15613","SLC25A3"
"15614","SLC25A30"
"15615","SLC25A31"
"15616","SLC25A32"
"15617","SLC25A33"
"15618","SLC25A34"
"15619","SLC25A35"
"15620","SLC25A36"
"15621","SLC25A37"
"15622","SLC25A38"
"15623","SLC25A39"
"15624","SLC25A3P1"
"15625","SLC25A4"
"15626","SLC25A40"
"15627","SLC25A41"
"15628","SLC25A42"
"15629","SLC25A43"
"15630","SLC25A44"
"15631","SLC25A45"
"15632","SLC25A46"
"15633","SLC25A47"
"15634","SLC25A48"
"15635","SLC25A5"
"15636","SLC25A51"
"15637","SLC25A52"
"15638","SLC25A53"
"15639","SLC25A6"
"15640","SLC26A1"
"15641","SLC26A10"
"15642","SLC26A11"
"15643","SLC26A2"
"15644","SLC26A3"
"15645","SLC26A4"
"15646","SLC26A5"
"15647","SLC26A6"
"15648","SLC26A7"
"15649","SLC26A8"
"15650","SLC26A9"
"15651","SLC27A1"
"15652","SLC27A2"
"15653","SLC27A3"
"15654","SLC27A4"
"15655","SLC27A5"
"15656","SLC27A6"
"15657","SLC28A1"
"15658","SLC28A2"
"15659","SLC28A3"
"15660","SLC29A1"
"15661","SLC29A2"
"15662","SLC29A3"
"15663","SLC29A4"
"15664","SLC2A1"
"15665","SLC2A10"
"15666","SLC2A11"
"15667","SLC2A12"
"15668","SLC2A13"
"15669","SLC2A14"
"15670","SLC2A2"
"15671","SLC2A3"
"15672","SLC2A4"
"15673","SLC2A4RG"
"15674","SLC2A5"
"15675","SLC2A6"
"15676","SLC2A7"
"15677","SLC2A8"
"15678","SLC2A9"
"15679","SLC30A1"
"15680","SLC30A10"
"15681","SLC30A2"
"15682","SLC30A3"
"15683","SLC30A4"
"15684","SLC30A5"
"15685","SLC30A6"
"15686","SLC30A7"
"15687","SLC30A8"
"15688","SLC30A9"
"15689","SLC31A1"
"15690","SLC31A2"
"15691","SLC32A1"
"15692","SLC33A1"
"15693","SLC34A1"
"15694","SLC34A2"
"15695","SLC34A3"
"15696","SLC35A1"
"15697","SLC35A2"
"15698","SLC35A3"
"15699","SLC35A4"
"15700","SLC35A5"
"15701","SLC35B1"
"15702","SLC35B2"
"15703","SLC35B3"
"15704","SLC35B4"
"15705","SLC35C1"
"15706","SLC35C2"
"15707","SLC35D1"
"15708","SLC35D2"
"15709","SLC35D3"
"15710","SLC35E1"
"15711","SLC35E2"
"15712","SLC35E2B"
"15713","SLC35E3"
"15714","SLC35E4"
"15715","SLC35F1"
"15716","SLC35F2"
"15717","SLC35F3"
"15718","SLC35F4"
"15719","SLC35F5"
"15720","SLC35F6"
"15721","SLC35G1"
"15722","SLC35G2"
"15723","SLC35G3"
"15724","SLC35G5"
"15725","SLC35G6"
"15726","SLC36A1"
"15727","SLC36A2"
"15728","SLC36A3"
"15729","SLC36A4"
"15730","SLC37A1"
"15731","SLC37A2"
"15732","SLC37A3"
"15733","SLC37A4"
"15734","SLC38A1"
"15735","SLC38A10"
"15736","SLC38A11"
"15737","SLC38A2"
"15738","SLC38A3"
"15739","SLC38A4"
"15740","SLC38A5"
"15741","SLC38A6"
"15742","SLC38A7"
"15743","SLC38A9"
"15744","SLC39A1"
"15745","SLC39A10"
"15746","SLC39A11"
"15747","SLC39A12"
"15748","SLC39A13"
"15749","SLC39A14"
"15750","SLC39A2"
"15751","SLC39A3"
"15752","SLC39A4"
"15753","SLC39A5"
"15754","SLC39A6"
"15755","SLC39A7"
"15756","SLC39A8"
"15757","SLC39A9"
"15758","SLC3A1"
"15759","SLC3A2"
"15760","SLC40A1"
"15761","SLC41A1"
"15762","SLC41A2"
"15763","SLC41A3"
"15764","SLC43A1"
"15765","SLC43A2"
"15766","SLC43A3"
"15767","SLC44A1"
"15768","SLC44A2"
"15769","SLC44A3"
"15770","SLC44A4"
"15771","SLC44A5"
"15772","SLC45A1"
"15773","SLC45A2"
"15774","SLC45A3"
"15775","SLC45A4"
"15776","SLC46A1"
"15777","SLC46A2"
"15778","SLC46A3"
"15779","SLC47A1"
"15780","SLC47A2"
"15781","SLC48A1"
"15782","SLC4A1"
"15783","SLC4A10"
"15784","SLC4A11"
"15785","SLC4A1AP"
"15786","SLC4A2"
"15787","SLC4A3"
"15788","SLC4A4"
"15789","SLC4A5"
"15790","SLC4A7"
"15791","SLC4A8"
"15792","SLC4A9"
"15793","SLC50A1"
"15794","SLC51A"
"15795","SLC51B"
"15796","SLC52A1"
"15797","SLC52A2"
"15798","SLC52A3"
"15799","SLC5A1"
"15800","SLC5A10"
"15801","SLC5A11"
"15802","SLC5A12"
"15803","SLC5A2"
"15804","SLC5A3"
"15805","SLC5A4"
"15806","SLC5A5"
"15807","SLC5A6"
"15808","SLC5A7"
"15809","SLC5A8"
"15810","SLC5A9"
"15811","SLC6A1"
"15812","SLC6A10P"
"15813","SLC6A11"
"15814","SLC6A12"
"15815","SLC6A13"
"15816","SLC6A14"
"15817","SLC6A15"
"15818","SLC6A16"
"15819","SLC6A17"
"15820","SLC6A18"
"15821","SLC6A19"
"15822","SLC6A2"
"15823","SLC6A20"
"15824","SLC6A3"
"15825","SLC6A4"
"15826","SLC6A5"
"15827","SLC6A6"
"15828","SLC6A7"
"15829","SLC6A8"
"15830","SLC6A9"
"15831","SLC7A1"
"15832","SLC7A10"
"15833","SLC7A11"
"15834","SLC7A13"
"15835","SLC7A14"
"15836","SLC7A2"
"15837","SLC7A3"
"15838","SLC7A4"
"15839","SLC7A5"
"15840","SLC7A6"
"15841","SLC7A6OS"
"15842","SLC7A7"
"15843","SLC7A8"
"15844","SLC7A9"
"15845","SLC8A1"
"15846","SLC8A2"
"15847","SLC8A3"
"15848","SLC8B1"
"15849","SLC9A1"
"15850","SLC9A2"
"15851","SLC9A3"
"15852","SLC9A3R1"
"15853","SLC9A3R2"
"15854","SLC9A4"
"15855","SLC9A5"
"15856","SLC9A6"
"15857","SLC9A7"
"15858","SLC9A8"
"15859","SLC9A9"
"15860","SLC9B1"
"15861","SLC9B2"
"15862","SLC9C1"
"15863","SLC9C2"
"15864","SLCO1A2"
"15865","SLCO1B1"
"15866","SLCO1B3"
"15867","SLCO1B7"
"15868","SLCO1C1"
"15869","SLCO2A1"
"15870","SLCO2B1"
"15871","SLCO3A1"
"15872","SLCO4A1"
"15873","SLCO4C1"
"15874","SLCO5A1"
"15875","SLCO6A1"
"15876","SLF1"
"15877","SLF2"
"15878","SLFN11"
"15879","SLFN12"
"15880","SLFN12L"
"15881","SLFN13"
"15882","SLFN14"
"15883","SLFN5"
"15884","SLFNL1"
"15885","SLIRP"
"15886","SLIT1"
"15887","SLIT2"
"15888","SLIT2.IT1"
"15889","SLIT3"
"15890","SLITRK1"
"15891","SLITRK2"
"15892","SLITRK3"
"15893","SLITRK4"
"15894","SLITRK5"
"15895","SLITRK6"
"15896","SLK"
"15897","SLMAP"
"15898","SLMO1"
"15899","SLMO2"
"15900","SLN"
"15901","SLPI"
"15902","SLTM"
"15903","SLU7"
"15904","SLURP1"
"15905","SLX1A"
"15906","SLX1A.SULT1A3"
"15907","SLX1B"
"15908","SLX1B.SULT1A4"
"15909","SLX4"
"15910","SLX4IP"
"15911","SMAD1"
"15912","SMAD2"
"15913","SMAD3"
"15914","SMAD4"
"15915","SMAD5"
"15916","SMAD6"
"15917","SMAD7"
"15918","SMAD9"
"15919","SMAGP"
"15920","SMAP1"
"15921","SMAP2"
"15922","SMARCA1"
"15923","SMARCA2"
"15924","SMARCA4"
"15925","SMARCA5"
"15926","SMARCAD1"
"15927","SMARCAL1"
"15928","SMARCB1"
"15929","SMARCC1"
"15930","SMARCC2"
"15931","SMARCD1"
"15932","SMARCD2"
"15933","SMARCD3"
"15934","SMARCE1"
"15935","SMC1A"
"15936","SMC1B"
"15937","SMC2"
"15938","SMC3"
"15939","SMC4"
"15940","SMC5"
"15941","SMC6"
"15942","SMCHD1"
"15943","SMCO1"
"15944","SMCO3"
"15945","SMCO4"
"15946","SMCP"
"15947","SMCR2"
"15948","SMCR8"
"15949","SMDT1"
"15950","SMG1"
"15951","SMG1P1"
"15952","SMG1P3"
"15953","SMG1P4"
"15954","SMG1P5"
"15955","SMG1P7"
"15956","SMG5"
"15957","SMG6"
"15958","SMG7"
"15959","SMG8"
"15960","SMG9"
"15961","SMIM1"
"15962","SMIM10"
"15963","SMIM10L1"
"15964","SMIM10L2A"
"15965","SMIM10L2B"
"15966","SMIM11"
"15967","SMIM12"
"15968","SMIM13"
"15969","SMIM14"
"15970","SMIM15"
"15971","SMIM17"
"15972","SMIM18"
"15973","SMIM19"
"15974","SMIM2"
"15975","SMIM20"
"15976","SMIM21"
"15977","SMIM22"
"15978","SMIM23"
"15979","SMIM24"
"15980","SMIM3"
"15981","SMIM4"
"15982","SMIM5"
"15983","SMIM6"
"15984","SMIM7"
"15985","SMIM8"
"15986","SMKR1"
"15987","SMLR1"
"15988","SMN1"
"15989","SMN2"
"15990","SMNDC1"
"15991","SMO"
"15992","SMOC1"
"15993","SMOC2"
"15994","SMOX"
"15995","SMPD1"
"15996","SMPD2"
"15997","SMPD3"
"15998","SMPD4"
"15999","SMPD4P1"
"16000","SMPDL3A"
"16001","SMPDL3B"
"16002","SMPX"
"16003","SMR3A"
"16004","SMR3B"
"16005","SMS"
"16006","SMTN"
"16007","SMTNL2"
"16008","SMU1"
"16009","SMUG1"
"16010","SMURF1"
"16011","SMURF2"
"16012","SMYD1"
"16013","SMYD2"
"16014","SMYD3"
"16015","SMYD3.IT1"
"16016","SMYD4"
"16017","SMYD5"
"16018","SNAI1"
"16019","SNAI2"
"16020","SNAI3"
"16021","SNAP23"
"16022","SNAP25"
"16023","SNAP29"
"16024","SNAP47"
"16025","SNAP91"
"16026","SNAPC1"
"16027","SNAPC2"
"16028","SNAPC3"
"16029","SNAPC4"
"16030","SNAPC5"
"16031","SNAPIN"
"16032","SNCA"
"16033","SNCAIP"
"16034","SNCB"
"16035","SNCG"
"16036","SND1"
"16037","SNED1"
"16038","SNF8"
"16039","SNHG1"
"16040","SNHG10"
"16041","SNHG11"
"16042","SNHG12"
"16043","SNHG14"
"16044","SNHG15"
"16045","SNHG16"
"16046","SNHG17"
"16047","SNHG18"
"16048","SNHG19"
"16049","SNHG20"
"16050","SNHG21"
"16051","SNHG22"
"16052","SNHG25"
"16053","SNHG3"
"16054","SNHG4"
"16055","SNHG5"
"16056","SNHG6"
"16057","SNHG7"
"16058","SNHG8"
"16059","SNHG9"
"16060","SNIP1"
"16061","SNN"
"16062","SNPH"
"16063","SNRK"
"16064","SNRNP200"
"16065","SNRNP25"
"16066","SNRNP27"
"16067","SNRNP35"
"16068","SNRNP40"
"16069","SNRNP48"
"16070","SNRNP70"
"16071","SNRPA"
"16072","SNRPA1"
"16073","SNRPB"
"16074","SNRPB2"
"16075","SNRPC"
"16076","SNRPD1"
"16077","SNRPD2"
"16078","SNRPD3"
"16079","SNRPE"
"16080","SNRPF"
"16081","SNRPG"
"16082","SNRPN"
"16083","SNTA1"
"16084","SNTB1"
"16085","SNTB2"
"16086","SNTG1"
"16087","SNTG2"
"16088","SNTN"
"16089","SNU13"
"16090","SNUPN"
"16091","SNURF"
"16092","SNW1"
"16093","SNX1"
"16094","SNX10"
"16095","SNX11"
"16096","SNX12"
"16097","SNX13"
"16098","SNX14"
"16099","SNX15"
"16100","SNX16"
"16101","SNX17"
"16102","SNX18"
"16103","SNX19"
"16104","SNX2"
"16105","SNX20"
"16106","SNX21"
"16107","SNX22"
"16108","SNX24"
"16109","SNX25"
"16110","SNX27"
"16111","SNX29"
"16112","SNX29P2"
"16113","SNX3"
"16114","SNX30"
"16115","SNX31"
"16116","SNX32"
"16117","SNX33"
"16118","SNX4"
"16119","SNX5"
"16120","SNX6"
"16121","SNX7"
"16122","SNX8"
"16123","SNX9"
"16124","SOAT1"
"16125","SOAT2"
"16126","SOBP"
"16127","SOCS1"
"16128","SOCS2"
"16129","SOCS3"
"16130","SOCS4"
"16131","SOCS5"
"16132","SOCS6"
"16133","SOCS7"
"16134","SOD1"
"16135","SOD2"
"16136","SOD3"
"16137","SOGA1"
"16138","SOGA3"
"16139","SOHLH1"
"16140","SOHLH2"
"16141","SON"
"16142","SORBS1"
"16143","SORBS2"
"16144","SORBS3"
"16145","SORCS1"
"16146","SORCS2"
"16147","SORCS3"
"16148","SORD"
"16149","SORD2P"
"16150","SORL1"
"16151","SORT1"
"16152","SOS1"
"16153","SOS2"
"16154","SOST"
"16155","SOSTDC1"
"16156","SOWAHA"
"16157","SOWAHB"
"16158","SOWAHC"
"16159","SOWAHD"
"16160","SOX1"
"16161","SOX10"
"16162","SOX11"
"16163","SOX12"
"16164","SOX13"
"16165","SOX14"
"16166","SOX15"
"16167","SOX17"
"16168","SOX18"
"16169","SOX2"
"16170","SOX2.OT"
"16171","SOX21"
"16172","SOX3"
"16173","SOX30"
"16174","SOX4"
"16175","SOX5"
"16176","SOX6"
"16177","SOX7"
"16178","SOX8"
"16179","SOX9"
"16180","SP1"
"16181","SP100"
"16182","SP110"
"16183","SP140"
"16184","SP140L"
"16185","SP2"
"16186","SP3"
"16187","SP4"
"16188","SP5"
"16189","SP6"
"16190","SP7"
"16191","SP8"
"16192","SPA17"
"16193","SPACA1"
"16194","SPACA3"
"16195","SPACA4"
"16196","SPACA5"
"16197","SPACA5B"
"16198","SPACA6P"
"16199","SPACA7"
"16200","SPAG1"
"16201","SPAG11A"
"16202","SPAG11B"
"16203","SPAG16"
"16204","SPAG17"
"16205","SPAG4"
"16206","SPAG5"
"16207","SPAG6"
"16208","SPAG7"
"16209","SPAG8"
"16210","SPAG9"
"16211","SPAM1"
"16212","SPANXA1"
"16213","SPANXA2"
"16214","SPANXA2.OT1"
"16215","SPANXB1"
"16216","SPANXC"
"16217","SPANXD"
"16218","SPANXN1"
"16219","SPANXN2"
"16220","SPANXN3"
"16221","SPANXN4"
"16222","SPANXN5"
"16223","SPARC"
"16224","SPARCL1"
"16225","SPAST"
"16226","SPATA1"
"16227","SPATA12"
"16228","SPATA13"
"16229","SPATA16"
"16230","SPATA17"
"16231","SPATA18"
"16232","SPATA19"
"16233","SPATA2"
"16234","SPATA20"
"16235","SPATA21"
"16236","SPATA22"
"16237","SPATA24"
"16238","SPATA25"
"16239","SPATA2L"
"16240","SPATA3"
"16241","SPATA31A1"
"16242","SPATA31A3"
"16243","SPATA31A5"
"16244","SPATA31A7"
"16245","SPATA31C1"
"16246","SPATA31D1"
"16247","SPATA31D3"
"16248","SPATA31D4"
"16249","SPATA31D5P"
"16250","SPATA31E1"
"16251","SPATA32"
"16252","SPATA33"
"16253","SPATA4"
"16254","SPATA41"
"16255","SPATA42"
"16256","SPATA45"
"16257","SPATA5"
"16258","SPATA5L1"
"16259","SPATA6"
"16260","SPATA6L"
